fullyQualifiedName,firstCommit,#Commits
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java/logErrorAndFinishOperation(String, Callback, Object, int)",commit 3a950e6f7f5ca8b646e82c61c98a65991df8d88f 1355418357 -----sp,1
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java/format(ServerConfiguration, ZooKeeper)",commit 3a950e6f7f5ca8b646e82c61c98a65991df8d88f 1355418357 -----sp,1
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java/createSubscriptionData(ByteString, ByteString, SubscriptionData, Callback, Object)",commit 14e23b6d9cf4015cd76c7ed3d5258bfbcbb05ef8 1345217543 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java/isPartialUpdateSupported(),commit 14e23b6d9cf4015cd76c7ed3d5258bfbcbb05ef8 1345217543 -----sp,1
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java/updateSubscriptionData(ByteString, ByteString, SubscriptionData, Version, Callback, Object)",commit e2d624f8b09beca1f3a5c9224aad1aa254642f28 1353952074 -----sp,1
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java/replaceSubscriptionData(ByteString, ByteString, SubscriptionData, Version, Callback, Object)",commit e2d624f8b09beca1f3a5c9224aad1aa254642f28 1353952074 -----sp,1
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java/deleteSubscriptionData(ByteString, ByteString, Version, Callback, Object)",commit e2d624f8b09beca1f3a5c9224aad1aa254642f28 1353952074 -----sp,1
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java/readSubscriptionData(ByteString, ByteString, Callback, Object)",commit 14e23b6d9cf4015cd76c7ed3d5258bfbcbb05ef8 1345217543 -----sp,1
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java/readSubscriptions(ByteString, Callback, Object)",commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,1
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java/readOwnerInfo(ByteString, Callback, Object)",commit 4d9f3d32a063975303f42a7108cbd4892062ab89 1344250896 -----sp,1
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java/writeOwnerInfo(ByteString, HubInfo, Version, Callback, Object)",commit 4d9f3d32a063975303f42a7108cbd4892062ab89 1344250896 -----sp,1
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java/deleteOwnerInfo(ByteString, Version, Callback, Object)",commit 4d9f3d32a063975303f42a7108cbd4892062ab89 1344250896 -----sp,1
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java/readTopicPersistenceInfo(ByteString, Callback, Object)",commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,1
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java/writeTopicPersistenceInfo(ByteString, LedgerRanges, Version, Callback, Object)",commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,1
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java/deleteTopicPersistenceInfo(ByteString, Version, Callback, Object)",commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/getCurrentVersion(),commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,1
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/initialize(ServerConfiguration, ZooKeeper, int)",commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/shutdown(),commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/getTopics(),commit bb0888acafee138989dffb1cfee732145c953f38 1345211792 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/hasNext(),commit bb0888acafee138989dffb1cfee732145c953f38 1345211792 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/next(),commit bb0888acafee138989dffb1cfee732145c953f38 1345211792 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/remove(),commit bb0888acafee138989dffb1cfee732145c953f38 1345211792 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/newTopicPersistenceManager(),commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/newSubscriptionDataManager(),commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/newTopicOwnershipManager(),commit 4d9f3d32a063975303f42a7108cbd4892062ab89 1344250896 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/close(),commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/ledgersPath(ByteString),commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,1
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/parseAndReturnTopicLedgerRanges(ByteString, byte[], int, Callback, Object)",commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,1
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/readTopicPersistenceInfo(ByteString, Callback, Object)",commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,1
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/safeProcessResult(int, String, Object, byte[], Stat)",commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,3
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/createTopicPersistenceInfo(ByteString, LedgerRanges, Callback, Object)",commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,1
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/safeProcessResult(int, String, Object, String)",commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,2
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/writeTopicPersistenceInfo(ByteString, LedgerRanges, Version, Callback, Object)",commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,3
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/safeProcessResult(int, String, Object, Stat)",commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,3
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/deleteTopicPersistenceInfo(ByteString, Version, Callback, Object)",commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,3
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/safeProcessResult(int, String, Object)",commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,3
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/topicSubscribersPath(StringBuilder, ByteString)",commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,1
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/topicSubscriberPath(ByteString, ByteString)",commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/isPartialUpdateSupported(),commit 14e23b6d9cf4015cd76c7ed3d5258bfbcbb05ef8 1345217543 -----sp,1
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/createSubscriptionData(ByteString, ByteString, SubscriptionData, Callback, Object)",commit 14e23b6d9cf4015cd76c7ed3d5258bfbcbb05ef8 1345217543 -----sp,2
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/updateSubscriptionData(ByteString, ByteString, SubscriptionData, Version, Callback, Object)",commit e2d624f8b09beca1f3a5c9224aad1aa254642f28 1353952074 -----sp,1
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/replaceSubscriptionData(ByteString, ByteString, SubscriptionData, Version, Callback, Object)",commit e2d624f8b09beca1f3a5c9224aad1aa254642f28 1353952074 -----sp,2
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/deleteSubscriptionData(ByteString, ByteString, Version, Callback, Object)",commit e2d624f8b09beca1f3a5c9224aad1aa254642f28 1353952074 -----sp,2
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/readSubscriptionData(ByteString, ByteString, Callback, Object)",commit 14e23b6d9cf4015cd76c7ed3d5258bfbcbb05ef8 1345217543 -----sp,2
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/readSubscriptions(ByteString, Callback, Object)",commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,3
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/safeProcessResult(int, String, Object, List)",commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,3
hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/reportFailure(PubSubException),commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/hubPath(ByteString),commit 4d9f3d32a063975303f42a7108cbd4892062ab89 1344250896 -----sp,1
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/readOwnerInfo(ByteString, Callback, Object)",commit 4d9f3d32a063975303f42a7108cbd4892062ab89 1344250896 -----sp,2
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/writeOwnerInfo(ByteString, HubInfo, Version, Callback, Object)",commit 4d9f3d32a063975303f42a7108cbd4892062ab89 1344250896 -----sp,4
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/createOwnerInfo(ByteString, HubInfo, Callback, Object)",commit 4d9f3d32a063975303f42a7108cbd4892062ab89 1344250896 -----sp,2
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/deleteOwnerInfo(ByteString, Version, Callback, Object)",commit 4d9f3d32a063975303f42a7108cbd4892062ab89 1344250896 -----sp,3
"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/format(ServerConfiguration, ZooKeeper)",commit 0d198abad7b41d8326913384967aeb1239ab0528 1354198739 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/instantiatePersistenceManager(TopicManager),commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,3
"hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/instantiateSubscriptionManager(TopicManager, PersistenceManager, DeliveryManager)",commit 820ce5949c6a32ddca32ce7b408a57e27f5086bb 1347639377 -----sp,1
"hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/instantiateRegionManager(PersistenceManager, ScheduledExecutorService)",commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/instantiateZookeeperClient(),commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,3
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/process(WatchedEvent),commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/instantiateMetadataManagerFactory(),commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/instantiateTopicManager(),commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,2
"hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/initializeNettyHandlers(TopicManager, DeliveryManager, PersistenceManager, SubscriptionManager, SubscriptionChannelManager)",commit 81aa20165c13aab333f9f0fd6b4e948de2ba1cef 1350900638 -----sp,2
"hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/initializeNetty(SslServerContextFactory, Map, SubscriptionChannelManager)",commit 81aa20165c13aab333f9f0fd6b4e948de2ba1cef 1350900638 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/shutdown(),commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,5
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/registerJMX(SubscriptionChannelManager),commit 81aa20165c13aab333f9f0fd6b4e948de2ba1cef 1350900638 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/unregisterJMX(),commit c805430253c6e6bb4341ad51b406ceabeafcd4e8 1333022833 -----sp,1
"hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/uncaughtException(Thread, Throwable)",commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/start(),commit 73dc3481846fdc0c97944c6a7c6ce0cef17ee938 1337272325 -----sp,7
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/run(),commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,9
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/getDeliveryManager(),commit f0db18abedd30af1d6191d068652b93db0c68fc6 1357748287 -----sp,1
"hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/errorMsgAndExit(String, Throwable, int)",commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/main(String[]),commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,3
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java/getName(),commit c805430253c6e6bb4341ad51b406ceabeafcd4e8 1333022833 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java/isHidden(),commit c805430253c6e6bb4341ad51b406ceabeafcd4e8 1333022833 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java/getPubStats(),commit c805430253c6e6bb4341ad51b406ceabeafcd4e8 1333022833 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java/getSubStats(),commit c805430253c6e6bb4341ad51b406ceabeafcd4e8 1333022833 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java/getUnsubStats(),commit c805430253c6e6bb4341ad51b406ceabeafcd4e8 1333022833 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java/getConsumeStats(),commit c805430253c6e6bb4341ad51b406ceabeafcd4e8 1333022833 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java/getNumRequestsReceived(),commit c805430253c6e6bb4341ad51b406ceabeafcd4e8 1333022833 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java/getNumRequestsRedirect(),commit c805430253c6e6bb4341ad51b406ceabeafcd4e8 1333022833 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java/getNumMessagesDelivered(),commit c805430253c6e6bb4341ad51b406ceabeafcd4e8 1333022833 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java/getPubStats(),commit c805430253c6e6bb4341ad51b406ceabeafcd4e8 1333022833 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java/getSubStats(),commit c805430253c6e6bb4341ad51b406ceabeafcd4e8 1333022833 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java/getUnsubStats(),commit c805430253c6e6bb4341ad51b406ceabeafcd4e8 1333022833 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java/getConsumeStats(),commit c805430253c6e6bb4341ad51b406ceabeafcd4e8 1333022833 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java/getNumRequestsReceived(),commit c805430253c6e6bb4341ad51b406ceabeafcd4e8 1333022833 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java/getNumRequestsRedirect(),commit c805430253c6e6bb4341ad51b406ceabeafcd4e8 1333022833 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java/getNumMessagesDelivered(),commit c805430253c6e6bb4341ad51b406ceabeafcd4e8 1333022833 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java/getPipeline(),commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/getMaxLatency(),commit c805430253c6e6bb4341ad51b406ceabeafcd4e8 1333022833 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/getMinLatency(),commit c805430253c6e6bb4341ad51b406ceabeafcd4e8 1333022833 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/getAvgLatency(),commit c805430253c6e6bb4341ad51b406ceabeafcd4e8 1333022833 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/getNumSuccessOps(),commit c805430253c6e6bb4341ad51b406ceabeafcd4e8 1333022833 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/getNumFailedOps(),commit c805430253c6e6bb4341ad51b406ceabeafcd4e8 1333022833 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/getLatencyHist(),commit c805430253c6e6bb4341ad51b406ceabeafcd4e8 1333022833 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/incrementFailedOps(),commit c805430253c6e6bb4341ad51b406ceabeafcd4e8 1333022833 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/updateLatency(long),commit c805430253c6e6bb4341ad51b406ceabeafcd4e8 1333022833 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/toOpStatData(),commit c805430253c6e6bb4341ad51b406ceabeafcd4e8 1333022833 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/getInstance(),commit c805430253c6e6bb4341ad51b406ceabeafcd4e8 1333022833 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/getOpStats(OperationType),commit c805430253c6e6bb4341ad51b406ceabeafcd4e8 1333022833 -----sp,1
